Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
テストユーザー1168824,test-user-1031@example.com,paid,2024-12-29 21:13:49 +0900,fulfilled,2024-12-29 21:13:54 +0900,JPY,4180,490,0,4670,,0,通常配送,2024-12-29 21:13:49 +0900,1,UNIクラフトカットケーキ箱S/2号/10〜100個入 - 100個入り,4180,,cc2-s-001,true,true,fulfilled,テストユーザー246655,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168825,0,テストベンダーF23,76,,,,6306929410362,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1795.1,,,payment-ref-1168825
テストユーザー1168826,test-user-9888@example.com,paid,2024-12-29 21:13:49 +0900,fulfilled,2024-12-29 21:13:54 +0900,JPY,6930,0,0,6930,,0,,2024-12-29 21:13:49 +0900,1,ロールケーキ箱なロール・デコ/10個or50個or100個入り - 100個入り,4180,,rc-0001,true,true,fulfilled,テストユーザー262643,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168827,0,テストベンダーF23,315,,,,6306929377594,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#176.1,,,payment-ref-1168827
テストユーザー1168826,test-user-9888@example.com,,,,,,,,,,,,,2024-12-29 21:13:49 +0900,1,クラフトデコ箱5号/H113(ホールケーキ)/10個or50個入り - 50個入り,2750,,wc5-0001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168828,test-user-85335@example.com,paid,2024-12-29 21:13:49 +0900,fulfilled,2024-12-29 21:13:53 +0900,JPY,21560,432,0,21992,,0,通常配送,2024-12-29 21:13:49 +0900,1,UNIクラフトクッキーBOX/SSサイズ用/10〜100個入 - 100個入り,2200,,ccbox-ss,true,true,fulfilled,テストユーザー929473,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168829,0,テストベンダーF23,392,,,,6306929312058,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1769.1,,,payment-ref-1168829
テストユーザー1168828,test-user-85335@example.com,,,,,,,,,,,,,2024-12-29 21:13:49 +0900,2,UNIクラフトカットケーキ箱L/4号/10〜100個入 - 100個入り,5060,,cc4-l-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168828,test-user-85335@example.com,,,,,,,,,,,,,2024-12-29 21:13:49 +0900,2,UNIクラフトカットケーキ箱M/3号/10〜100個入 - 100個入り,4620,,cc3-m-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168830,test-user-110727@example.com,paid,2024-12-29 21:13:49 +0900,fulfilled,2024-12-29 21:13:53 +0900,JPY,7480,0,0,7480,,0,,2024-12-29 21:13:49 +0900,1,クラフトデコ箱 4号(EF)/(ホールケーキ)/10個or50個入り - 50個入り,3740,,wc4-0001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168831,0,テストベンダーF23,136,,,,6306929279290,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1774.1,,,payment-ref-1168831
テストユーザー1168830,test-user-110727@example.com,,,,,,,,,,,,,2024-12-29 21:13:49 +0900,1,クラフトデコ箱5号/H113(ホールケーキ)/10個or50個入り - 50個入り,3740,,wc5-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168832,test-user-82468@example.com,paid,2024-12-29 21:13:49 +0900,fulfilled,2024-12-29 21:13:53 +0900,JPY,10975,432,0,11407,Line item discounts,300,通常配送,2024-12-29 21:13:49 +0900,1,UNIクラフトデコ箱7号/H150/10〜50個入 - 50個入り,6050,,wc7-op-0002pt,true,true,fulfilled,テストユーザー1168833,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168834,0,テストベンダーF23,205,,,,6306929246522,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1771.1,,,payment-ref-1168834
テストユーザー1168832,test-user-82468@example.com,,,,,,,,,,,,,2024-12-29 21:13:49 +0900,1,UNIクラフトデコ箱7号/H80/10〜50個入 - 50個入り,5225,,wc7-op-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168835,test-user-89014@example.com,paid,,fulfilled,2024-12-29 21:13:53 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:48 +0900,1,【サンプル】クラフトデコ箱6号/H150 - プラトレーあり,0,,sample-wc601pt,true,true,fulfilled,テストユーザー1168836,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306929213754,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168835,test-user-89014@example.com,,,,,,,,,,,,,2024-12-29 21:13:48 +0900,1,【サンプル】UNIクラフトデコ箱6号/H80 - プラトレーあり,0,,sample-wc6-op-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168838,test-user-91073@example.com,paid,2024-12-29 21:13:48 +0900,fulfilled,2024-12-29 21:13:51 +0900,JPY,9900,315,0,10215,,0,通常配送,2024-12-29 21:13:48 +0900,2,クラフトデコ箱6号/H150(ホールケーキ、シフォンケーキ)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,テストユーザー1167169,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168839,0,テストベンダーF23,450,,,,6306929148218,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#178.1,,,payment-ref-1168839
テストユーザー1168841,test-user-79620@example.com,paid,2024-12-29 21:13:48 +0900,fulfilled,2024-12-29 21:13:53 +0900,JPY,3146,580,0,3726,,0,通常配送,2024-12-29 21:13:48 +0900,1,クラフトデコ箱6号/H150(ホールケーキ、シフォンケーキ)/10個or50個入り - 10個入り,1870,,wc6-0001pt,true,true,fulfilled,テストユーザー1168842,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168843,0,テストベンダーF23,143,,,,6306929115450,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#177.1,,,payment-ref-1168843
テストユーザー1168841,test-user-79620@example.com,,,,,,,,,,,,,2024-12-29 21:13:48 +0900,1,ロールケーキ箱なロール・デコ/10個or50個or100個入り - 10個入り,1276,,rc-0001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168844,test-user-110884@example.com,paid,2024-12-29 21:13:48 +0900,fulfilled,2024-12-29 21:13:53 +0900,JPY,7480,0,0,7480,,0,,2024-12-29 21:13:48 +0900,2,クラフトデコ箱5号/H113(ホールケーキ)/10個or50個入り - 50個入り,3740,,wc5-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168845,0,テストベンダーF23,136,,,,6306929082682,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1770.1,,,payment-ref-1168845
テストユーザー1168846,test-user-6093@example.com,paid,2024-12-29 21:13:48 +0900,fulfilled,2024-12-29 21:13:53 +0900,JPY,5434,324,0,5758,,0,通常配送,2024-12-29 21:13:47 +0900,1,UNIクラフトカットケーキ箱L/4号/10〜100個入 - 10個入り,1254,,cc4-l-001,true,true,fulfilled,テストユーザー245350,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168847,0,テストベンダーF23,99,,,,6306929049914,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1768.1,,,payment-ref-1168847
テストユーザー1168846,test-user-6093@example.com,,,,,,,,,,,,,2024-12-29 21:13:47 +0900,1,UNIロールケーキ箱ロール・デコ/10〜100個入 - 100個入り,4180,,rc-0001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168848,test-user-78648@example.com,paid,2024-12-29 21:13:47 +0900,fulfilled,2024-12-29 21:13:52 +0900,JPY,9680,0,0,9680,,0,,2024-12-29 21:13:47 +0900,1,UNIクラフトデコ箱6号/H150/10〜50個入 - 50個入り,5280,,wc6-op-0002pt,true,true,fulfilled,テストユーザー1168849,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168850,0,テストベンダーF23,176,,,,6306929017146,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1767.1,,,payment-ref-1168850
テストユーザー1168848,test-user-78648@example.com,,,,,,,,,,,,,2024-12-29 21:13:47 +0900,1,UNIクラフトデコ箱5号/H150/10〜50個入 - 50個入り,4400,,wc5-op-0002pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168851,test-user-110875@example.com,paid,2024-12-29 21:13:47 +0900,fulfilled,2024-12-29 21:13:54 +0900,JPY,4554,490,0,5044,,0,通常配送,2024-12-29 21:13:47 +0900,1,UNIロールケーキ箱ロール・デコ/10〜100個入 - 50個入り,2420,,rc-0001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168852,0,テストベンダーF23,83,,,,6306928951610,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1760.1,,,payment-ref-1168852
テストユーザー1168851,test-user-110875@example.com,,,,,,,,,,,,,2024-12-29 21:13:47 +0900,1,UNIクラフトカットケーキ箱S/2号/10〜100個入 - 10個入り,1078,,cc2-s-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168851,test-user-110875@example.com,,,,,,,,,,,,,2024-12-29 21:13:47 +0900,1,UNIクラフトカットケーキ箱SS/1号/10〜100個入 - 10個入り,1056,,cc1-ss-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168853,test-user-7916@example.com,paid,2024-12-29 21:13:47 +0900,fulfilled,2024-12-29 21:13:54 +0900,JPY,1760,1164,0,2924,,0,通常配送,2024-12-29 21:13:47 +0900,1,UNIクラフトデコ箱7号/H80/10〜50個入 - 10個入り,1760,,wc7-op-0001pt,true,true,fulfilled,テストユーザー256130,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168854,0,テストベンダーF23,32,,,,6306928918842,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1765.1,,,payment-ref-1168854
テストユーザー1168855,test-user-110755@example.com,paid,2024-12-29 21:13:47 +0900,fulfilled,2024-12-29 21:13:53 +0900,JPY,5654,0,0,5654,,0,,2024-12-29 21:13:47 +0900,1,クラフトデコ箱6号/H150(ホール・シフォン)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168856,0,テストベンダーF23,103,,,,6306928886074,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1764.1,,,payment-ref-1168856
テストユーザー1168855,test-user-110755@example.com,,,,,,,,,,,,,2024-12-29 21:13:47 +0900,1,プラトレー6号サイズ/ホワイト - 10個入り,704,,6plt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168857,test-user-55517@example.com,paid,2024-12-29 21:13:47 +0900,fulfilled,2024-12-29 21:13:50 +0900,JPY,1760,724,0,2484,,0,通常配送,2024-12-29 21:13:46 +0900,1,プラトレー6号サイズ/ホワイト - 50個入り,1760,,6plt,true,true,fulfilled,テストユーザー539127,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168858,0,テストベンダーF23,32,,,,6306928853306,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1763.1,,,payment-ref-1168858
テストユーザー1168859,test-user-110952@example.com,paid,2024-12-29 21:13:46 +0900,fulfilled,2024-12-29 21:13:51 +0900,JPY,12760,0,0,12760,,0,,2024-12-29 21:13:46 +0900,1,クラフトデコ箱5号/H113(ホールケーキ)/10個or50個入り - 50個入り,2750,,wc5-0001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168860,0,テストベンダーF23,232,,,,6306928820538,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1758.1,,,payment-ref-1168860
テストユーザー1168859,test-user-110952@example.com,,,,,,,,,,,,,2024-12-29 21:13:46 +0900,2,クラフトデコ箱5号/H150(ホールケーキ、シフォンケーキ)/10個or50個入り - 50個入り,3300,,wc5-0002,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168859,test-user-110952@example.com,,,,,,,,,,,,,2024-12-29 21:13:46 +0900,1,白ムジデコ箱5号/H113(ホールケーキ)/10個or50個入り - 50個入り,3410,,ww5-0001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168861,test-user-118689@example.com,paid,2024-12-29 21:13:46 +0900,fulfilled,2024-12-29 21:13:51 +0900,JPY,3278,944,0,4222,,0,通常配送,2024-12-29 21:13:46 +0900,1,UNIクラフトデコ箱8号/H150/10〜50個入 - 10個入り,3278,,wc8-op-0002pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168862,0,テストベンダーF23,60,,,,6306928787770,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1759.1,,,payment-ref-1168862
テストユーザー1168863,test-user-77048@example.com,paid,,fulfilled,2024-12-29 21:13:51 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:46 +0900,1,【サンプル】UNIクラフトデコ箱5号/H80 - 紙トレーあり,0,,sample-wc5-op-0001t,true,true,fulfilled,テストユーザー950389,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306928722234,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168863,test-user-77048@example.com,,,,,,,,,,,,,2024-12-29 21:13:46 +0900,1,【サンプル】デコ箱5号-Criollo-Milk - 紙トレーあり,0,,sample-wcr-m501t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168864,test-user-90896@example.com,paid,2024-12-29 21:13:45 +0900,fulfilled,2024-12-29 21:13:51 +0900,JPY,5812,0,0,5812,Line item discounts,348,,2024-12-29 21:13:45 +0900,1,クラフトデコ箱6号/H150(ホール・シフォン)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,テストユーザー946433,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168865,0,テストベンダーF23,112,,,,6306928689466,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1757.1,,,payment-ref-1168865
テストユーザー1168864,test-user-90896@example.com,,,,,,,,,,,,,2024-12-29 21:13:45 +0900,1,UNIクラフトデコ箱6号/H80/10〜50個入 - 10個入り,1210,,wc6-op-0001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168866,test-user-77588@example.com,paid,2024-12-29 21:13:45 +0900,fulfilled,2024-12-29 21:13:50 +0900,JPY,30910,0,0,30910,,0,,2024-12-29 21:13:45 +0900,1,UNIクラフトデコ箱5号/H80/10〜50個入 - 50個入り,4400,,wc5-op-0001t,true,true,fulfilled,テストユーザー1168867,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168868,0,テストベンダーF23,562,,,,6306928656698,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1744.1,,,payment-ref-1168868
テストユーザー1168866,test-user-77588@example.com,,,,,,,,,,,,,2024-12-29 21:13:45 +0900,1,UNIクラフトデコ箱7号/H80/10〜50個入 - 10個入り,1760,,wc7-op-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168866,test-user-77588@example.com,,,,,,,,,,,,,2024-12-29 21:13:45 +0900,1,白ムジデコ箱5号/H113(ホールケーキ)/10個or50個入り - 50個入り,5060,,ww5-0001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168866,test-user-77588@example.com,,,,,,,,,,,,,2024-12-29 21:13:45 +0900,1,白ムジデコ箱5号/H150(ホールケーキ、シフォンケーキ)/10個or50個入り - 50個入り,6050,,ww5-0002t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168866,test-user-77588@example.com,,,,,,,,,,,,,2024-12-29 21:13:45 +0900,1,UNIクラフトカットケーキ箱L/4号/10〜100個入 - 100個入り,5060,,cc4-l-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168866,test-user-77588@example.com,,,,,,,,,,,,,2024-12-29 21:13:45 +0900,1,デコ箱5号-Criollo-Milk/H113/10個or50個入り - 50個入り,5280,,wcr5-m-0001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168866,test-user-77588@example.com,,,,,,,,,,,,,2024-12-29 21:13:45 +0900,1,UNIロールケーキ箱ロール・デコ/10〜100個入 - 50個入り,3300,,rc-0001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168869,test-user-110953@example.com,paid,2024-12-29 21:13:45 +0900,fulfilled,2024-12-29 21:13:50 +0900,JPY,7840,0,0,7840,Line item discounts,300,,2024-12-29 21:13:45 +0900,1,UNIクラフトカットケーキ箱S/2号/10〜100個入 - 50個入り,2420,,cc2-s-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168870,0,テストベンダーF23,148,,,,6306928623930,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1762.1,,,payment-ref-1168870
テストユーザー1168869,test-user-110953@example.com,,,,,,,,,,,,,2024-12-29 21:13:45 +0900,1,UNIクラフトカットケーキ箱L/4号/10〜100個入 - 50個入り,2970,,cc4-l-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168869,test-user-110953@example.com,,,,,,,,,,,,,2024-12-29 21:13:45 +0900,1,UNIクラフトカットケーキ箱M/3号/10〜100個入 - 50個入り,2750,,cc3-m-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168871,test-user-110939@example.com,paid,,fulfilled,2024-12-29 21:13:50 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:45 +0900,1,【サンプル】クラフトデコ箱6号/H150 - プラトレーあり,0,,sample-wc601pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306928558394,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168871,test-user-110939@example.com,,,,,,,,,,,,,2024-12-29 21:13:45 +0900,1,【サンプル】UNIクラフトデコ箱5号/H150 - 紙トレーあり,0,,sample-wc5-op-0002t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168872,test-user-88963@example.com,paid,2024-12-29 21:13:45 +0900,fulfilled,2024-12-29 21:13:50 +0900,JPY,5225,0,0,5225,,0,,2024-12-29 21:13:44 +0900,1,UNIクラフトデコ箱7号/H80/10〜50個入 - 50個入り,5225,,wc7-op-0001pt,true,true,fulfilled,テストユーザー1168873,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168874,0,テストベンダーF23,95,,,,6306928525626,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1756.1,,,payment-ref-1168874
テストユーザー1168876,test-user-2056@example.com,paid,2024-12-29 21:13:44 +0900,fulfilled,2024-12-29 21:13:50 +0900,JPY,8211,0,0,8211,Line item discounts,149,,2024-12-29 21:13:44 +0900,1,UNIクラフトデコ箱7号/H150/10〜50個入 - 50個入り,4180,,wc7-op-0002,true,true,fulfilled,テストユーザー249861,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168877,0,テストベンダーF23,152,,,,6306928492858,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1755.1,,,payment-ref-1168877
テストユーザー1168876,test-user-2056@example.com,,,,,,,,,,,,,2024-12-29 21:13:44 +0900,1,UNIロールケーキ箱ロール・デコ/10〜100個入 - 100個入り,4180,,rc-0001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168878,test-user-90337@example.com,paid,2024-12-29 21:13:44 +0900,fulfilled,2024-12-29 21:13:50 +0900,JPY,2992,874,0,3866,,0,通常配送,2024-12-29 21:13:44 +0900,1,デコ箱5号-Criollo-Milk/H113/10個or50個入り - 10個入り,1936,,wcr5-m-0001t,true,true,fulfilled,テストユーザー946341,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168879,0,テストベンダーF23,54,,,,6306928460090,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1754.1,,,payment-ref-1168879
テストユーザー1168878,test-user-90337@example.com,,,,,,,,,,,,,2024-12-29 21:13:44 +0900,1,UNIクラフトカットケーキ箱SS/1号/10〜100個入 - 10個入り,1056,,cc1-ss-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168881,test-user-86809@example.com,paid,2024-12-29 21:13:44 +0900,fulfilled,2024-12-29 21:13:47 +0900,JPY,9240,0,0,9240,,0,,2024-12-29 21:13:44 +0900,1,クラフトデコ箱6号/H150(ホール・シフォン)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,テストユーザー693862,,,,,,,,,,,,,,,,,,,,,,manual (銀行振込),payment-ref-1168882,0,テストベンダーF23,168,,,,6306928427322,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1753.1,,,payment-ref-1168882
テストユーザー1168881,test-user-86809@example.com,,,,,,,,,,,,,2024-12-29 21:13:44 +0900,1,クラフトデコ箱5号/H150(ホールケーキ、シフォンケーキ)/10個or50個入り - 50個入り,4290,,wc5-0002pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
